review_id,source_type,source_native_id,event_date,title_or_name,evidence_excerpt,gold_status,gold_in_scope,gold_primary_technology_id,gold_secondary_technology_ids,gold_use_orientation,gold_artifact_type,gold_vdp_group,reviewer_confidence,reviewer_note
G2B-023,open_source,itzlovi/itzlovi,2026-06-17T10:06:51Z,itzlovi/itzlovi,"## Hi there 👋 <span style=""color:#00FFAB"">Lovepreet</span>  <!-- **itzlovi/itzlovi** is a ✨ _special_ ✨ repository because its `README.md` (this file) appears on your GitHub profile. -->  <div align=""center"">  [![Typing SVG](https://readme-typing-svg.herokuapp.com?font=Handlee&center=true&vCenter=true&width=500&height=60&lines=Lovepreet+%7C+Cybersecurity+%26+AI%2FML;Building+Secure+%26+Intelligent+Systems;B.Tech+CSE+%7C+Cybersecurity+Specialist)](https://git.io/typing-svg)  <img src=""https://cnb.cool/66666/resource/-/git/raw/main/img/hengtiao.gif"" width=""100%""  height=""2"">  </div>  <img align='right' src=""https://cnb.cool/66666/resource/-/git/raw/main/img/qmsht.gif?raw=true"" width=""450"" height=""390"" />  ### 📌 Summary    🛡️ **B.Tech Computer Science** student specializing in **Cybersecurity & AI/ML**, with hands-on experience in building **NLP-based fraud detection systems**, **behavioral authentication models**, and **ML-driven applications**.    💡 Experienced in applying **AI to real-world security problems** — from automated vulnerability scanning pipelines to keystroke biometrics and phishing detection.    🏆 Actively engaged in **hackathons** including **Smart India Hackathon** ",,,,,,,,,
G2B-024,open_source,jwwthu/GNN-Communication-Networks,2021-03-31T08:23:23Z,jwwthu/GNN-Communication-Networks,"This is the repository for the collection of Graph-based Deep Learning for Communication Networks. # GNN-Communication-Networks This is the repository for the collection of Graph-based Deep Learning for Communication Networks.  If you find this repository helpful, you may consider cite our relevant work: * Jianping W, Guangqiu Q, Chunming W, et al. <b>Federated learning for network attack detection using attention-based graph neural networks[J]</b>. Scientific Reports, 2024, 14(1): 19088. [Link](https://www.nature.com/articles/s41598-024-70032-2) * Jiang W. <b>Graph-based Deep Learning for Communication Networks: A Survey[J]</b>. Computer Communications, 2022, 185:40-54. [Link](https://www.sciencedirect.com/science/article/abs/pii/S0140366421004874) 	* For the surveyed studies in different scenarios, you may check [survey.md](https://github.com/jwwthu/GNN-Communication-Networks/blob/main/survey.md) * Jiang W, Han H, Zhang Y, et al. <b>Graph Neural Networks for Routing Optimization: Challenges and Opportunities[J]</b>. Sustainability, 2024, 16(21): 9239. [Link](https://www.mdpi.com/2071-1050/16/21/9239)  Advertisement: 欢迎大家关注我的微信公众号或知乎账号，都叫“网络与通信”，会定期推送网络与通信领域会议截止日期汇总、开源代码论文汇总等推文。  ",,,,,,,,,
G2B-025,open_source,mb-mal/awesome-ai-agents-frameworks,2026-02-13T20:15:03Z,mb-mal/awesome-ai-agents-frameworks,"# Awesome AI Agents Frameworks  **EN** | [RU](README_RU.md) | [ZH](README_ZH.md)  *Last updated: 2026-09-01 06:00:29*  | Rank | Framework | Stars | Category | License | Language | Issues | Updated | Change | | :--- | :--- | ---: | :--- | :---: | :---: | :---: | :---: | :---: | | 1 | [**`openclaw`**](#openclaw) | 388,377 | Agent Framework |  | ![](https://img.shields.io/badge/-TypeScript-3178c6?style=flat-square) | 5927 / 0 / 5927 | ![](https://img.shields.io/badge/-Today-2eb872?style=flat-square) | ![](https://img.shields.io/badge/-%2B254-2eb872?style=flat-square) | | 2 | [**`hermes-agent`**](#hermes-agent) | 239,126 | Agent Framework | ![](https://img.shields.io/badge/-MIT-2eb872?style=flat-square) | ![](https://img.shields.io/badge/-Python-3178c6?style=flat-square) | 38200 / 0 / 38200 | ![](https://img.shields.io/badge/-Today-2eb872?style=flat-square) | ![](https://img.shields.io/badge/-%2B524-2eb872?style=flat-square) | | 3 | [**`deepseek-harness`**](#deepseek-harness) | 206,913 | Agent Framework | ![](https://img.shields.io/badge/-MIT-2eb872?style=flat-square) | ![](https://img.shields.io/badge/-TypeScript-3178c6?style=flat-square) | 0 / 0 / 0 | ![](https://img.shields.io/badge",,,,,,,,,
G2B-026,open_source,M-sahithya/CyberAegisAI,2026-06-17T06:40:10Z,M-sahithya/CyberAegisAI,"# 🛡️ CyberAegis AI  ### AI-Powered Cybersecurity Intelligence Platform  CyberAegis AI is a cybersecurity-focused project developed to explore how **Artificial Intelligence can assist in modern cyber defense, threat analysis, and security operations**.  The project combines cybersecurity concepts with AI-driven analysis to provide a foundation for intelligent security monitoring and threat detection.  ---  ## 🎯 Problem Statement  Modern organizations generate a huge amount of security data from endpoints, networks, applications, and security tools.  Traditional security monitoring approaches can make it difficult for security teams to:  * Identify threats quickly * Analyze large volumes of security data * Prioritize security incidents * Understand potential attack activity * Respond efficiently to emerging threats  CyberAegis AI aims to explore an **AI-assisted approach to cybersecurity monitoring and threat analysis**.  ---  ## 💡 Proposed Solution  CyberAegis AI uses artificial intelligence and cybersecurity techniques to support the security analysis process.  The platform is designed around the idea of:  ```text Security Data       ↓ AI-Based Analysis       ↓ Threat Identificatio",,,,,,,,,
G2B-027,open_source,gianlucabinetti/gianlucabinetti,2024-10-29T01:46:22Z,gianlucabinetti/gianlucabinetti,"<div align=""center"" style=""background-color: #0d1117; padding: 20px;"">  #  Gianluca Binetti ### AI Engineer | Cybersecurity Specialist | Systems Architect   <img src=""https://readme-typing-svg.herokuapp.com?font=Fira+Code&size=22&duration=3000&pause=1000&color=00FF00&center=true&vCenter=true&width=600&lines=Building+AI-Powered+Cybersecurity+Systems;Securing+the+Future+of+Digital+Defense"" alt=""Typing SVG"" />  [![LinkedIn](https://img.shields.io/badge/LinkedIn-%230077B5.svg?style=for-the-badge&logo=linkedin&logoColor=white)](https://linkedin.com/in/gianlucabinetti) [![Email](https://img.shields.io/badge/Email-D14836?style=for-the-badge&logo=gmail&logoColor=white)](mailto:GianlucaBinetti2001@gmail.com)  </div>   <img width=""100%"" src=""https://capsule-render.vercel.app/api?type=waving&color=00ff00&height=120&section=header""/>  ##  **About Me**   I'm Gianluca Binetti, a Computer Science student at Florida Atlantic University (graduating December 2026) with a minor in Artificial Intelligence & Cybersecurity. I work at the intersection of AI and security building detection systems, security tooling, and conducting independent research. I'm the author of three security research papers on b",,,,,,,,,
G2B-028,open_source,AditthyaSS/iloveAgents,2026-03-18T17:43:02Z,AditthyaSS/iloveAgents,"AI agents worth falling in love with. Built by the community, loved by everyone.❤️ <div align=""center"">  # I Love ❤️ Agents  **AI Agents, ready to use. Open source. Community-built. Bring your own key.**  [![Live Demo](https://img.shields.io/badge/Live_Demo-iloveagents.vercel.app-6C63FF?style=for-the-badge)](https://iloveagents.vercel.app)  [![GSSoC 2026](https://img.shields.io/badge/GSSoC-2026-blue?style=flat-square)](https://gssoc.girlscript.tech/) [![License: MIT](https://img.shields.io/badge/License-MIT-green?style=flat-square)](LICENSE) [![Deployed on Vercel](https://img.shields.io/badge/Deployed-Vercel-black?style=flat-square&logo=vercel)](https://iloveagents.vercel.app) [![React](https://img.shields.io/badge/React-18-61DAFB?style=flat-square&logo=react&logoColor=white)](https://react.dev) [![Vite](https://img.shields.io/badge/Vite-6-646CFF?style=flat-square&logo=vite&logoColor=white)](https://vitejs.dev) [![Tailwind CSS](https://img.shields.io/badge/Tailwind_CSS-3-06B6D4?style=flat-square&logo=tailwindcss&logoColor=white)](https://tailwindcss.com) [![PRs Welcome](https://img.shields.io/badge/PRs-welcome-brightgreen?style=flat-square)](CONTRIBUTING.md)  </div>  --- ## Table o",,,,,,,,,
G2B-029,open_source,Eurt-labs/AI-DFIR,2026-06-16T01:22:14Z,Eurt-labs/AI-DFIR,"A NIST-aligned DFIR platform automating forensic analysis across 9 artifact categories with 6 custom Machine Learning models for sub-second threat detection and timeline correlation. # AI-Assisted Digital Forensics & Cyber Threat Investigation Framework  > **NIST SP 800-86 Aligned · 6 ML Models · 9 Artifact Categories · 7-Phase Workflow · Python + Next.js**  ---  ## 🔍 Overview  Modern cyber attacks generate millions of forensic artifacts every second — logs, memory dumps, network packets, registry hives — far beyond human capacity for manual analysis. The **AI-DFIR Framework** bridges the gap between traditional digital forensics and next-generation Artificial Intelligence.  This platform automates forensic evidence collection, anomaly detection, threat classification, and incident correlation across compromised systems and networks using six custom Machine Learning models.  ---  ## ⚡ The Problem Space  | Metric | Value | Source | |---|---|---| | Global Cybercrime Loss (2025) | **$10.5 Trillion** | [Cybersecurity Ventures](https://cybersecurityventures.com/cybercrime-damage-costs-10-5-trillion-by-2025/) | | Average Data Breach Cost | **$4.4 Million** | [IBM Security](https://www.ib",,,,,,,,,
G2B-030,open_source,louzt/louzt,2025-11-10T15:17:34Z,louzt/louzt,"💻 David Mireles - Full Stack Developer & Network Performance Engineer <!--   drafts/github-technical-v2.md   Stage: local-only. NO push until operator phrase     ""approve publish profile-readme"" / ""apruebo publicar profile-readme""   Pipeline: make check FILE=drafts/github-technical-v2.md && make preview FILE=drafts/github-technical-v2.md   Pre-staging sweep: lzt-secret-scrubber + lzt-public-surface-curator   Source: PROFILE_SPEC.md + lzt-profile-readme skill + lzt-louzt-profile-cartographer wrapper    Block-level structure (researcher-first funnel, 2026-07-13 + Public Signal merged 2026-07-14):     [HEADER SVG] → metadata table (4 rows: contact / identity / tech / categories) →     About (no title, single long hook line) →     [How I work] →     [Selected Work + Posture summary] (Public Signal fused into Selected Work 2026-07-14;       Posture summary table sits above the project table under the same section SVG;       duplicates trimmed; SRE Harness sovereign-math gist + 5-tier proxy 2 gists added) →     [What we ship at loust.pro] →     [Research & Publications] → [Investigations & Notes] →     [FOOTER SVG] → doc meta   Visual rhythm: SVG blocks, mermaid blocks, and table blocks ",,,,,,,,,
G2B-031,open_source,nipun014/nipun014,2024-01-25T16:38:04Z,nipun014/nipun014,"Config files for my GitHub profile. # Hi there, I'm Nipun! 👋  I'm a Computer Science undergrad at Govt. Model Engineering College, Kochi, working at the intersection of **machine learning and cybersecurity** — mainly malware detection, adversarial ML, and NLP for low-resource/code-mixed languages.  ## 🔭 Currently Working On - **Malware Classification using Deep Learning** — CNN-based ensemble architectures using image-based representations of Portable Executable (PE) malware files. - **Adversarial ML** — studied trigger-based evasion attacks on raw-byte malware classifiers (MalConv) and helped build a hybrid trigger optimization algorithm; presented at the 3rd International Conference on Trends in Engineering Systems and Technologies 2026. - **NLP for Code-Mixed Text** — first author on an ensemble of MuRIL, BERT, and XLM-RoBERTa for Malayalam-English offensive language detection (~93% accuracy), accepted at the 12th International Conference on Mathematics and Computing 2026, to be published in a Springer book series.  ## 🌱 Currently Learning - Minors degree in Electronics and Communication Engineering (KTU) - Deepening my applied security background from my internship at **Seconiz",,,,,,,,,
G2B-032,open_source,satorici/playbooks,2022-03-05T18:52:21Z,satorici/playbooks,"Satori CI - Playbook Marketplace # Satori CI Playbook Repository  200+ ready-to-use security testing playbooks. Import any playbook with one line:  ```yaml import:   - satori://code/semgrep.yml ```  Or run directly from the CLI:  ```bash satori run satori://scan/nmap.yml -d HOST=""target.com"" --report --output ```  Browse the full catalog at [satori.ci/playbooks](https://satori.ci/playbooks).  ---  ## Directory Structure  ``` playbooks/ |-- api/              API testing |-- cloud/            AWS and multi-cloud security |-- code/             Static analysis and linting |   |-- abap/ |   |-- css/lint/ |   |-- github/       GitHub Actions security |   |-- go/ |   |-- java/ |   |-- javascript/lint/ |   |-- mobile/ |   |-- python/lint/ test/ |   |-- ruby/ |   |-- rust/ |   |-- solidity/ |   |-- swift/ |   `-- typescript/lint/ |-- compliance/       OWASP, PCI-DSS, SOC2 |-- container/        Container and IaC scanning |   `-- iac/          Terraform, Kubernetes |-- crack/            Password cracking |-- cve/              Specific CVE tests |-- dns/              DNS enumeration and recon |   `-- passive/      Passive subdomain discovery |-- dos/              Load and DoS testing |-- email",,,,,,,,,
G2B-033,open_source,Korir555/korir555,2026-05-27T11:45:40Z,Korir555/korir555,"# 🔐 Emmanuel Kibet Korir  **Cybersecurity & AI/ML Engineer** | **Portfolio-Driven Developer** | **Open University of Kenya (BSc Cybersecurity & Digital Forensics)**  Building security tools, threat detection systems, and automation platforms. Based in Nairobi, Kenya. Open to freelance security work, AI evaluation projects, and full-time opportunities.  ---  ## 🎯 What I Do  ### Cybersecurity (15 Production Projects) - **Network Security** — IDS, DNS reconnaissance, port scanning, network enumeration - **Application Security** — Web vulnerability scanning, phishing detection, incident response - **Penetration Testing** — Web apps, command injection, SQL injection, XSS testing - **Machine Learning** — Anomaly detection, email classification, threat modeling - **Cryptography** — AES-256, RSA hybrid encryption, secure key management - **Enterprise Security** — Compliance auditing (GDPR, HIPAA, PCI-DSS, ISO27001)  ### Full-Stack Development - **Backend:** FastAPI, Flask, Node.js, Python - **Frontend:** React, dark-themed UI/UX design - **Databases:** SQLite, PostgreSQL - **Automation:** Multi-agent systems, content pipelines, API integrations  ### Machine Learning & Data Science - **Clas",,,,,,,,,
G2B-034,open_source,YuzeHao2023/daily-arxiv-ai4geo,2026-01-21T12:31:22Z,YuzeHao2023/daily-arxiv-ai4geo,"🎓Automatically Update AI4Geo Papers Daily using Github Actions ## Updated on 2026.08.31 > Usage instructions: [here](./docs/README.md#usage)  <details>   <summary>Table of Contents</summary>   <ol>     <li><a href=#seismology-&-earthquake-ai>Seismology & Earthquake AI</a></li>     <li><a href=#geophysical-imaging-&-inversion>Geophysical Imaging & Inversion</a></li>     <li><a href=#remote-sensing-&-geological-mapping>Remote Sensing & Geological Mapping</a></li>     <li><a href=#mineral-&-energy-resource-exploration>Mineral & Energy Resource Exploration</a></li>     <li><a href=#sedimentology,-stratigraphy-&-basin-analysis>Sedimentology, Stratigraphy & Basin Analysis</a></li>     <li><a href=#geohazard-assessment-&-prediction>Geohazard Assessment & Prediction</a></li>     <li><a href=#hydrogeology-&-environmental-geoscience>Hydrogeology & Environmental Geoscience</a></li>     <li><a href=#petrology-&-structural-geology>Petrology & Structural Geology</a></li>     <li><a href=#geoscience-foundation-models-&-knowledge-graphs>Geoscience Foundation Models & Knowledge Graphs</a></li>   </ol> </details>  ## Seismology & Earthquake AI  |Publish Date|Title|Authors|PDF|Code| |---|---|---|---|",,,,,,,,,
